routeid,nodeid,gpslong,gpslati
100100172,108000037,127.0171810943,37.6468347273
100100172,108000038,127.0195332501,37.6451817511
100100172,108000040,127.0219618359,37.6434067242
100100172,108000058,127.0261562203,37.6404762747
100100172,108000378,127.0260369276,37.6385200449
100100172,108000003,127.0240533777,37.6367024335
100100172,108000056,127.0225950771,37.634716131
100100172,108000054,127.0189988313,37.6344105207
100100172,108000052,127.0169089989,37.6342211547
100100172,108000050,127.0154413343,37.6340832502
100100172,108000365,127.0135370878,37.6331353644
100100172,108000123,127.0136358654,37.6319282074
100100172,108000125,127.0129563966,37.6292284736
100100172,108000127,127.0124106788,37.624776043
100100172,108000130,127.0130690249,37.623272333
100100172,108000138,127.0112933009,37.6199953563
100100172,108000139,127.0090651455,37.6186772084
100100172,108000137,127.0111331062,37.6198083047
100100172,108000135,127.0127408933,37.6201847235
100100172,108000133,127.0163597065,37.6200424977
100100172,108000131,127.0182472861,37.6199269009
100100172,108000083,127.0219289881,37.6191302246
100100172,108000085,127.0255685371,37.6180205336
100100172,108000087,127.0287671063,37.6171006305
100100172,108000011,127.030002312,37.613765142
100100172,107000231,127.0293074582,37.607859421
100100172,108000012,127.0302404179,37.6128969541
100100172,108000086,127.0285423836,37.6171719852
100100172,108000084,127.0252509718,37.6181643071
100100172,108000082,127.0218160471,37.6192577028
100100172,108000132,127.0189017643,37.6199269869
100100172,108000134,127.0161919208,37.6201182732
100100172,108000136,127.0128984527,37.6202469996
100100172,108000138,127.0112933009,37.6199953563
100100172,108000192,127.0088787493,37.6188283554
100100172,108000198,127.0110568808,37.6197681549
100100172,108000129,127.0132479097,37.6229772023
100100172,108000128,127.0124774941,37.6248825073
100100172,108000126,127.0130182253,37.6291799773
100100172,108000124,127.0137526277,37.6316219357
100100172,108000049,127.0139374053,37.6338212026
100100172,108000051,127.0148962052,37.6339146537
100100172,108000053,127.0168545906,37.6341062993
100100172,108000055,127.0189734708,37.6342992678
100100172,108000057,127.0212025342,37.6344959967
100100172,108000004,127.0251835464,37.6375218186
100100172,108000059,127.0263572222,37.6404460212
100100172,108000041,127.0217610099,37.6437063234
100100172,108000039,127.0202472644,37.6448229308
100100172,108000036,127.0173324799,37.6468730272
100100172,108000022,127.0133930728,37.6480891227
100100172,108000024,127.0105566389,37.6462968546
100100172,108000026,127.0107613036,37.6445972138
100100172,108000028,127.0109445715,37.6424945774
100100172,108000030,127.0117777274,37.6401844651
100100172,108000042,127.0137146196,37.6384021581
100100172,108000044,127.0130193788,37.637300368
100100172,108000175,127.0131612808,37.6353876486
108000002,108000382,127.011727,37.662891
108000002,109000099,127.0229367152,37.6618578473
108000002,109900022,127.0281772117,37.6636879118
108000002,109000411,127.0324976488,37.6666407906
108000002,109000082,127.0346663305,37.6681633415
108000002,109000080,127.03646747,37.6693429401
108000002,109000078,127.0391573242,37.6705511093
108000002,109000076,127.0428130353,37.6711984321
108000002,109000019,127.0435791265,37.6699986633
108000002,109000009,127.0429434347,37.6663377077
108000002,109000113,127.0478429152,37.6623977714
108000002,110000081,127.0545442655,37.6614259372
108000002,110000082,127.0576276742,37.6611963727
108000002,110000084,127.0588384179,37.6603699626
108000002,110000086,127.0596629486,37.6573607663
108000002,110900130,127.0615695313,37.6544132775
108000002,110900065,127.0636633104,37.6548666608
108000002,110000160,127.06725044,37.6544281707
108000002,110000161,127.067904925,37.6523728764
108000002,110000278,127.0691680892,37.6495448669
108000002,110000255,127.0709657503,37.6476436165
108000002,110000254,127.0740001424,37.6475562368
108000002,110000313,127.0767658385,37.6495078022
108000002,110000298,127.0776352629,37.6506180538
108000002,110000302,127.0809999747,37.6500390228
108000002,110000304,127.0807229784,37.6484856857
108000002,110000310,127.0794417737,37.6481107341
108000002,110000312,127.0774770958,37.6479994579
108000002,110000253,127.0739639586,37.647644168
108000002,110000256,127.0712771648,37.6477236706
108000002,110000246,127.0691829174,37.6497473123
108000002,110000115,127.068029381,37.6524221121
108000002,110000114,127.0674197117,37.654311989
108000002,110000113,127.0639086916,37.6550670087
108000002,110000112,127.0625686742,37.6547824107
108000002,110000085,127.0598301296,37.6574219222
108000002,110000171,127.0574348413,37.6613362955
108000002,110000170,127.054559286,37.6615448907
108000002,109000114,127.0481550364,37.6624534833
108000002,109000010,127.0430361705,37.6656780526
108000002,109000020,127.0436995,37.6694877724
108000002,109000077,127.0428050248,37.6712424849
108000002,109000079,127.0395822403,37.6708069548
108000002,109000081,127.0367693979,37.6695299081
108000002,109000083,127.0346731838,37.6682256602
108000002,109000400,127.0325992054,37.6667775954
108000002,109900164,127.0277758873,37.6633727093
108000002,109000100,127.0237625884,37.6615677283
108000002,108000383,127.011697,37.663008
100100017,108000014,127.0128765987,37.6625634716
100100017,108000015,127.0134646945,37.6607847495
100100017,108000017,127.0138513885,37.6590307379
100100017,108000018,127.0127315838,37.6540097558
100100017,108000019,127.0127433328,37.6514286494
100100017,108000020,127.0138250146,37.6491448302
100100017,108000037,127.0171810943,37.6468347273
100100017,108000038,127.0195332501,37.6451817511
100100017,108000040,127.0219618359,37.6434067242
100100017,108000058,127.0261562203,37.6404762747
100100017,108000378,127.0260369276,37.6385200449
100100017,108000003,127.0240533777,37.6367024335
100100017,108000005,127.0241827782,37.6312290658
100100017,108000007,127.0266555502,37.6248712648
100100017,108000009,127.0287005024,37.6197095673
100100017,108000189,127.030862,37.614651
100100017,108000339,127.0305479083,37.6128764327
100100017,108000364,127.0326975602,37.6115440433
100100017,107000187,127.0353400807,37.6105762289
100100017,107000189,127.0357150484,37.6094604036
100100017,107000191,127.0366654139,37.6066346712
100100017,107000193,127.0374580008,37.6041484498
100100017,107000042,127.0413962302,37.6016759895
100100017,107000044,127.0427380619,37.6030780961
100100017,107000045,127.0447746193,37.6043772721
100100017,107000047,127.0496201663,37.6068820635
100100017,107000049,127.052819,37.608578
100100017,107000505,127.0564838332,37.6104997577
100100017,107000119,127.0575632026,37.6102080525
100100017,107000121,127.0591038529,37.60871156
100100017,107000123,127.0602756928,37.6076045876
100100017,107000125,127.061895545,37.6056550639
100100017,105000046,127.061975745,37.6038766379
100100017,105000044,127.0618846833,37.5993595908
100100017,105000042,127.0596614986,37.5956045048
100100017,105000040,127.0579436867,37.5930743352
100100017,105000038,127.0566561055,37.5911954511
100100017,105000233,127.0544410239,37.5889911699
100100017,105000014,127.0520846119,37.5865107343
100100017,105000228,127.0473139418,37.5819117606
100100017,105000402,127.0454190947,37.5806579558
100100017,105000200,127.041307766,37.5830530018
100100017,105000082,127.0384739296,37.5819225143
100100017,105000083,127.038367373,37.5799615541
100100017,105000555,127.0382419904,37.5772236317
100100017,105000080,127.0381236074,37.5754979592
100100017,105000479,127.0326024928,37.5739960704
100100017,105000097,127.0306300088,37.5761884533
100100017,105000482,127.0376250437,37.5780810027
100100017,105000488,127.0418650038,37.5790131929
100100017,105000447,127.0456563466,37.580381279
100100017,105000030,127.0507898583,37.5846696462
100100017,105000234,127.0546064007,37.5889399876
100100017,105000039,127.0566581123,37.5910001069
100100017,105000041,127.058267,37.5933761173
100100017,105000043,127.0597132325,37.595504539
100100017,105000045,127.0620931253,37.6001047503
100100017,105000047,127.0620809092,37.6034829015
100100017,107000126,127.0620146734,37.6055259391
100100017,107000124,127.0607543565,37.6073155593
100100017,107000122,127.059161562,37.608767807
100100017,107000052,127.0562793957,37.6105012387
100100017,107000050,127.052676851,37.6086112316
100100017,107000048,127.0492351354,37.606790003
100100017,107000046,127.046498546,37.6053752724
100100017,107000043,127.042305076,37.6028439593
100100017,107000041,127.0392766903,37.6024463392
100100017,107000194,127.0374252672,37.6043853572
100100017,107000192,127.0366285768,37.6069992714
100100017,107000190,127.0359155138,37.6091337935
100100017,107000188,127.0354323322,37.61058121
100100017,108000102,127.0321633111,37.6100659535
100100017,108000012,127.0302404179,37.6128969541
100100017,108000010,127.0292315431,37.6188328131
100100017,108000008,127.027152197,37.6241142029
100100017,108000006,127.0246946995,37.6305635225
100100017,108000004,127.0251835464,37.6375218186
100100017,108000059,127.0263572222,37.6404460212
100100017,108000041,127.0217610099,37.6437063234
100100017,108000039,127.0202472644,37.6448229308
100100017,108000036,127.0173324799,37.6468730272
100100017,108000021,127.0139034948,37.6492390218
100100017,109000135,127.013047384,37.6510361601
100100017,109000134,127.0129604065,37.6545330345
100100017,109000133,127.0135770292,37.6572640552
100100017,109000236,127.0139573374,37.6589448343
100100017,108000016,127.0134125469,37.6613448748
100100583,108000196,127.0136198756,37.6329076239
100100583,108000049,127.0139374053,37.6338212026
100100583,108000051,127.0148962052,37.6339146537
100100583,108000053,127.0168545906,37.6341062993
100100583,108000068,127.0175718047,37.6333816333
100100583,108000070,127.0179150726,37.6298648029
100100583,108000072,127.0182625453,37.6252977441
100100583,108000074,127.0189664274,37.6232737251
100100583,108000076,127.0202823813,37.6216540344
100100583,108000078,127.0214008015,37.6181055358
100100583,108000080,127.0220941589,37.6154581102
100100583,107000081,127.0220826076,37.6115374602
100100583,107000083,127.0233780096,37.6078573327
100100583,107000152,127.0261283786,37.604917868
100100583,107000231,127.0293074582,37.607859421
100100583,107000058,127.0313059234,37.6059147758
100100583,107000060,127.0331233065,37.6014694388
100100583,107000062,127.0342434232,37.5992522052
100100583,107000064,127.0357831859,37.5948209235
100100583,105000088,127.0367938167,37.5888049152
100100583,105000085,127.0384168127,37.5855992613
100100583,105000082,127.0384739296,37.5819225143
100100583,105000083,127.038367373,37.5799615541
100100583,105000289,127.0408458528,37.5786941274
100100583,105000446,127.0456947261,37.5804120693
100100583,105000030,127.0507898583,37.5846696462
100100583,105000101,127.0527049049,37.5846742559
100100583,105000103,127.054027518,37.5827204012
100100583,105000105,127.0567562793,37.5789599072
100100583,105000120,127.0557093649,37.5762792242
100100583,105000118,127.0536151877,37.5748464278
100100583,105000116,127.0510675583,37.5723270333
100100583,103000166,127.0480433399,37.5694469182
100100583,103000017,127.0446047353,37.5672933147
100100583,103000169,127.0430439951,37.5663047477
100100583,103000019,127.0416605799,37.5649377638
100100583,103000025,127.0416181578,37.5621529591
100100583,103000027,127.0412367478,37.5603793262
100100583,103000030,127.0432024442,37.556394762
100100583,103000087,127.0440636284,37.5505168036
100100583,103000081,127.0446530159,37.5463914717
100100583,103000079,127.044565061,37.5432965241
100100583,103000163,127.0426801666,37.5422246513
100100583,103000122,127.0363844783,37.5455504299
100100583,103000162,127.0375354978,37.5435333837
100100583,103000164,127.0430018135,37.5420435563
100100583,103000078,127.0445891567,37.542950541
100100583,103000080,127.0448132643,37.5460664938
100100583,103000086,127.04426264,37.5500817412
100100583,103000031,127.0432169227,37.5567395124
100100583,103000028,127.0410078788,37.5585803422
100100583,103000026,127.0414634355,37.5611283816
100100583,103000024,127.0417930002,37.5630713327
100100583,103000018,127.0422672786,37.5656174819
100100583,105000455,127.0444218556,37.5670586199
100100583,103000165,127.0481116291,37.5693518923
100100583,105000117,127.0512039881,37.5722910461
100100583,105000119,127.0531734912,37.5742429227
100100583,105000121,127.0556892518,37.5761320676
100100583,105000104,127.0569582856,37.5788971298
100100583,105000102,127.0539959672,37.5829784978
100100583,105000100,127.0526761355,37.5848926465
100100583,105000029,127.0502968374,37.5843615354
100100583,105000478,127.0484429381,37.5827855855
100100583,105000015,127.0454185705,37.5804121594
100100583,105000081,127.0386270666,37.5820037522
100100583,105000084,127.0385628079,37.5855430131
100100583,105000086,127.0378313277,37.5875196731
100100583,105000087,127.0366855998,37.5893781027
100100583,107000065,127.0360523555,37.594378876
100100583,107000063,127.0347212515,37.5985785099
100100583,107000061,127.0336568141,37.6010102266
100100583,107000059,127.0315281834,37.6057333356
100100583,107000233,127.0292024044,37.6078991059
100100583,107000153,127.0259090787,37.6048897486
100100583,107000084,127.0235019118,37.6078016681
100100583,107000082,127.0223868221,37.6108691301
100100583,108000081,127.0222037945,37.6141014561
100100583,108000079,127.0213720839,37.6185184999
100100583,108000077,127.0206948844,37.6207116681
100100583,108000075,127.019040319,37.6233287341
100100583,108000073,127.018374164,37.6252932059
100100583,108000071,127.018021742,37.6299583174
100100583,108000069,127.0176706087,37.6335250273
100100583,108000052,127.0169089989,37.6342211547
100100583,108000050,127.0154413343,37.6340832502
100100583,108000365,127.0135370878,37.6331353644
100100175,106000101,127.0951787783,37.5864251892
100100175,106000100,127.0966468699,37.5891327539
